date,daily_kwh,maxtempC,mintempC,avgtempC,sunHour,uvIndex,humidity,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2020-12-16,94.0,8.0,-1.0,3.0,11.0,2.0,46.0,8.0,1034.0,158.0,10.0,8.0,3.0,1.0,15.0,1.0,12,16,2,1,0,0
2020-12-17,73.0,8.0,2.0,5.0,10.0,1.0,58.0,7.0,1032.0,46.0,10.0,67.0,5.0,3.0,10.0,3.0,12,17,3,1,0,0
2020-12-18,66.0,6.0,4.0,5.0,1.0,1.0,89.0,11.0,1030.0,61.0,8.0,99.0,5.0,2.0,15.0,2.0,12,18,4,1,0,0
2020-12-19,120.0,7.0,3.0,5.0,1.0,2.0,76.0,11.0,1034.0,133.0,8.0,85.0,5.0,3.0,20.0,3.0,12,19,5,1,1,0
2020-12-20,116.0,10.0,1.0,5.0,11.0,2.0,58.0,7.0,1034.0,89.0,10.0,10.0,5.0,3.0,13.0,3.0,12,20,6,1,1,0
2020-12-21,115.0,10.0,0.0,4.0,11.0,2.0,58.0,5.0,1032.0,154.0,10.0,7.0,4.0,4.0,8.0,4.0,12,21,0,1,0,0
2020-12-22,116.0,12.0,0.0,6.0,11.0,3.0,64.0,5.0,1027.0,165.0,10.0,14.0,6.0,5.0,8.0,5.0,12,22,1,1,0,0
2020-12-23,86.0,13.0,3.0,8.0,10.0,2.0,68.0,6.0,1022.0,230.0,10.0,43.0,8.0,8.0,8.0,8.0,12,23,2,1,0,0
2020-12-24,86.0,13.0,5.0,9.0,11.0,3.0,56.0,10.0,1024.0,183.0,10.0,22.0,9.0,8.0,17.0,8.0,12,24,3,1,0,0
2020-12-25,86.0,12.0,3.0,7.0,11.0,3.0,57.0,9.0,1025.0,65.0,10.0,10.0,7.0,5.0,12.0,5.0,12,25,4,1,0,0
2020-12-26,86.0,12.0,7.0,9.0,1.0,2.0,67.0,4.0,1022.0,145.0,10.0,80.0,9.0,9.0,8.0,9.0,12,26,5,1,1,0
2020-12-27,86.0,13.0,8.0,10.0,11.0,2.0,75.0,3.0,1020.0,239.0,10.0,46.0,10.0,10.0,7.0,10.0,12,27,6,1,1,0
2020-12-28,15.0,16.0,5.0,10.0,11.0,3.0,76.0,6.0,1020.0,147.0,10.0,4.0,10.0,9.0,10.0,9.0,12,28,0,1,0,0
2020-12-29,205.0,13.0,1.0,7.0,5.0,2.0,83.0,18.0,1022.0,289.0,7.0,63.0,7.0,4.0,29.0,4.0,12,29,1,1,0,0
2020-12-30,97.0,0.0,-4.0,-2.0,11.0,2.0,46.0,24.0,1037.0,331.0,8.0,17.0,-2.0,-8.0,40.0,-8.0,12,30,2,1,0,0
2020-12-31,65.0,3.0,-5.0,-2.0,11.0,2.0,39.0,11.0,1036.0,322.0,10.0,0.0,-2.0,-6.0,20.0,-6.0,12,31,3,1,0,0
2021-01-01,41.0,7.0,-4.0,0.0,11.0,2.0,38.0,4.0,1031.0,186.0,10.0,0.0,0.0,-1.0,8.0,-1.0,1,1,4,1,0,1
2021-01-02,98.0,9.0,-2.0,2.0,11.0,2.0,44.0,5.0,1029.0,148.0,10.0,0.0,2.0,1.0,8.0,1.0,1,2,5,1,1,0
2021-01-03,98.0,10.0,-1.0,5.0,5.0,2.0,68.0,7.0,1029.0,112.0,10.0,56.0,5.0,4.0,13.0,4.0,1,3,6,1,1,0
2021-01-04,98.0,12.0,3.0,8.0,1.0,2.0,82.0,7.0,1028.0,107.0,10.0,86.0,8.0,7.0,10.0,7.0,1,4,0,1,0,0
2021-01-05,98.0,9.0,4.0,7.0,1.0,2.0,82.0,13.0,1029.0,27.0,8.0,99.0,7.0,4.0,20.0,4.0,1,5,1,1,0,0
2021-01-06,98.0,6.0,2.0,4.0,1.0,1.0,75.0,11.0,1029.0,82.0,9.0,98.0,4.0,1.0,16.0,1.0,1,6,2,1,0,0
2021-01-07,98.0,3.0,-4.0,-2.0,10.0,1.0,34.0,23.0,1035.0,301.0,10.0,46.0,-2.0,-8.0,34.0,-8.0,1,7,3,1,0,0
2021-01-08,98.0,2.0,-6.0,-3.0,11.0,2.0,23.0,13.0,1034.0,319.0,10.0,6.0,-3.0,-7.0,23.0,-7.0,1,8,4,1,0,0
2021-01-09,98.0,6.0,-5.0,-1.0,11.0,2.0,29.0,8.0,1032.0,220.0,10.0,16.0,-1.0,-3.0,12.0,-3.0,1,9,5,1,1,0
2021-01-10,147.0,6.0,-4.0,1.0,11.0,2.0,36.0,5.0,1031.0,157.0,10.0,4.0,1.0,-0.0,9.0,-0.0,1,10,6,1,1,0
2021-01-11,176.0,8.0,-2.0,3.0,11.0,2.0,37.0,9.0,1030.0,299.0,10.0,5.0,3.0,1.0,16.0,1.0,1,11,0,1,0,0
2021-01-12,168.0,10.0,-2.0,4.0,11.0,2.0,40.0,12.0,1025.0,225.0,10.0,0.0,4.0,1.0,20.0,1.0,1,12,1,1,0,0
2021-01-13,88.0,16.0,2.0,7.0,11.0,3.0,45.0,10.0,1020.0,210.0,10.0,2.0,7.0,6.0,19.0,6.0,1,13,2,1,0,0
2021-01-14,60.0,19.0,2.0,9.0,11.0,3.0,45.0,6.0,1018.0,181.0,10.0,12.0,9.0,8.0,11.0,8.0,1,14,3,1,0,0
2021-01-15,60.0,21.0,4.0,11.0,11.0,4.0,50.0,10.0,1018.0,216.0,10.0,4.0,11.0,10.0,18.0,10.0,1,15,4,1,0,0
2021-01-16,112.0,7.0,2.0,5.0,6.0,1.0,62.0,16.0,1029.0,50.0,10.0,65.0,5.0,2.0,25.0,2.0,1,16,5,1,1,0
2021-01-17,96.0,9.0,-1.0,3.0,11.0,2.0,49.0,8.0,1033.0,123.0,10.0,14.0,3.0,1.0,12.0,1.0,1,17,6,1,1,0
2021-01-18,148.0,14.0,-2.0,5.0,11.0,3.0,41.0,7.0,1028.0,179.0,10.0,1.0,5.0,4.0,11.0,4.0,1,18,0,1,0,0
2021-01-19,97.0,13.0,0.0,6.0,11.0,3.0,44.0,9.0,1027.0,111.0,10.0,0.0,6.0,5.0,17.0,5.0,1,19,1,1,0,0
2021-01-20,89.0,18.0,2.0,10.0,11.0,4.0,67.0,7.0,1023.0,161.0,10.0,3.0,10.0,9.0,13.0,9.0,1,20,2,1,0,0
2021-01-21,108.0,20.0,8.0,14.0,11.0,4.0,71.0,6.0,1019.0,173.0,10.0,23.0,14.0,13.0,12.0,13.0,1,21,3,1,0,0
2021-01-22,92.0,12.0,9.0,11.0,1.0,3.0,85.0,8.0,1019.0,26.0,9.0,98.0,11.0,10.0,16.0,10.0,1,22,4,1,0,0
2021-01-23,105.0,10.0,5.0,8.0,1.0,2.0,87.0,9.0,1020.0,103.0,6.0,93.0,8.0,7.0,17.0,7.0,1,23,5,1,1,0
2021-01-24,102.0,11.0,5.0,8.0,11.0,2.0,77.0,7.0,1023.0,76.0,10.0,56.0,8.0,7.0,13.0,7.0,1,24,6,1,1,0
2021-01-25,109.0,14.0,6.0,10.0,11.0,3.0,76.0,4.0,1022.0,124.0,10.0,46.0,10.0,10.0,8.0,10.0,1,25,0,1,0,0
2021-01-26,122.0,11.0,8.0,10.0,1.0,2.0,82.0,10.0,1023.0,225.0,6.0,96.0,10.0,8.0,23.0,8.0,1,26,1,1,0,0
2021-01-27,76.0,10.0,7.0,9.0,1.0,2.0,82.0,10.0,1024.0,71.0,5.0,94.0,9.0,7.0,14.0,7.0,1,27,2,1,0,0
2021-01-28,79.0,11.0,4.0,8.0,11.0,3.0,56.0,14.0,1028.0,292.0,9.0,22.0,8.0,6.0,23.0,6.0,1,28,3,1,0,0
2021-01-29,106.0,11.0,-0.0,5.0,11.0,3.0,37.0,6.0,1030.0,117.0,10.0,0.0,5.0,4.0,12.0,4.0,1,29,4,1,0,0
2021-01-30,108.0,14.0,0.0,8.0,11.0,3.0,52.0,5.0,1027.0,157.0,10.0,13.0,8.0,7.0,10.0,7.0,1,30,5,1,1,0
2021-01-31,47.5,18.0,10.0,13.0,9.0,3.0,58.0,6.0,1024.0,167.0,10.0,72.0,13.0,13.0,11.0,13.0,1,31,6,1,1,0
2021-02-01,47.5,12.0,8.0,10.0,1.0,3.0,76.0,6.0,1022.0,189.0,7.0,83.0,10.0,10.0,10.0,10.0,2,1,0,1,0,0
2021-02-02,47.5,12.0,6.0,9.0,11.0,3.0,71.0,8.0,1028.0,107.0,10.0,33.0,9.0,7.0,14.0,7.0,2,2,1,1,0,0
2021-02-03,47.5,17.0,4.0,10.0,11.0,3.0,73.0,7.0,1025.0,173.0,10.0,29.0,10.0,9.0,11.0,9.0,2,3,2,1,0,0
2021-02-04,113.0,12.0,7.0,9.0,11.0,2.0,69.0,11.0,1027.0,104.0,10.0,29.0,9.0,8.0,17.0,8.0,2,4,3,1,0,0
2021-02-05,74.0,15.0,9.0,11.0,7.0,3.0,78.0,5.0,1021.0,187.0,9.0,84.0,11.0,11.0,11.0,11.0,2,5,4,1,0,0
2021-02-06,73.0,20.0,8.0,13.0,11.0,3.0,72.0,3.0,1020.0,138.0,10.0,41.0,13.0,13.0,8.0,13.0,2,6,5,1,1,0
2021-02-07,101.0,18.0,9.0,13.0,8.0,3.0,62.0,7.0,1021.0,108.0,10.0,43.0,13.0,13.0,11.0,13.0,2,7,6,1,1,0
2021-02-08,113.0,12.0,6.0,8.0,1.0,2.0,74.0,14.0,1029.0,59.0,8.0,89.0,8.0,6.0,23.0,6.0,2,8,0,1,0,0
2021-02-09,145.0,12.0,4.0,8.0,11.0,2.0,67.0,10.0,1028.0,80.0,10.0,42.0,8.0,6.0,19.0,6.0,2,9,1,1,0,0
2021-02-10,125.0,13.0,7.0,10.0,1.0,2.0,71.0,4.0,1023.0,161.0,10.0,78.0,10.0,10.0,10.0,10.0,2,10,2,1,0,0
2021-02-11,119.0,10.0,6.0,10.0,1.0,2.0,89.0,10.0,1022.0,72.0,6.0,97.0,10.0,8.0,16.0,8.0,2,11,3,1,0,1
2021-02-12,75.0,12.0,6.0,10.0,1.0,3.0,87.0,8.0,1022.0,74.0,10.0,91.0,10.0,9.0,12.0,9.0,2,12,4,1,0,1
2021-02-13,95.0,16.0,9.0,12.0,6.0,3.0,85.0,5.0,1022.0,72.0,8.0,73.0,12.0,12.0,12.0,12.0,2,13,5,1,1,1
2021-02-14,100.0,20.0,9.0,14.0,6.0,3.0,78.0,4.0,1016.0,236.0,8.0,72.0,14.0,14.0,11.0,14.0,2,14,6,1,1,1
2021-02-15,91.0,15.0,8.0,11.0,4.0,3.0,78.0,9.0,1019.0,147.0,8.0,59.0,11.0,11.0,18.0,11.0,2,15,0,1,0,1
2021-02-16,66.0,14.0,7.0,10.0,1.0,2.0,63.0,7.0,1021.0,231.0,10.0,76.0,10.0,9.0,14.0,9.0,2,16,1,1,0,1
2021-02-17,43.0,11.0,4.0,7.0,11.0,3.0,51.0,10.0,1028.0,26.0,10.0,1.0,7.0,5.0,17.0,5.0,2,17,2,1,0,1
2021-02-18,42.0,13.0,2.0,7.0,11.0,3.0,43.0,6.0,1031.0,200.0,10.0,5.0,7.0,6.0,12.0,6.0,2,18,3,1,0,0
2021-02-19,42.0,19.0,2.0,11.0,11.0,4.0,50.0,10.0,1024.0,209.0,10.0,1.0,11.0,10.0,17.0,10.0,2,19,4,1,0,0
2021-02-20,42.0,23.0,10.0,15.0,11.0,5.0,55.0,12.0,1019.0,215.0,10.0,0.0,16.0,15.0,23.0,15.0,2,20,5,1,1,0
2021-02-21,41.0,24.0,8.0,16.0,11.0,5.0,53.0,11.0,1016.0,214.0,10.0,1.0,16.0,16.0,18.0,16.0,2,21,6,1,1,0
2021-02-22,38.0,25.0,12.0,17.0,10.0,4.0,56.0,9.0,1018.0,143.0,10.0,42.0,17.0,17.0,18.0,17.0,2,22,0,1,0,0
2021-02-23,37.0,13.0,7.0,10.0,6.0,3.0,66.0,16.0,1024.0,68.0,10.0,60.0,10.0,8.0,26.0,8.0,2,23,1,1,0,0
2021-02-24,96.0,18.0,8.0,12.0,11.0,4.0,68.0,10.0,1019.0,103.0,10.0,11.0,12.0,11.0,21.0,11.0,2,24,2,1,0,0
2021-02-25,123.0,19.0,11.0,13.0,6.0,3.0,81.0,10.0,1013.0,271.0,9.0,70.0,13.0,13.0,19.0,13.0,2,25,3,1,0,0
2021-02-26,115.0,11.0,7.0,9.0,1.0,2.0,87.0,16.0,1019.0,106.0,7.0,100.0,9.0,7.0,26.0,7.0,2,26,4,1,0,0
2021-02-27,86.0,14.0,7.0,11.0,5.0,3.0,79.0,9.0,1022.0,52.0,9.0,75.0,11.0,10.0,16.0,10.0,2,27,5,1,1,0
2021-02-28,105.0,17.0,9.0,13.0,2.0,3.0,84.0,5.0,1020.0,84.0,10.0,78.0,13.0,13.0,9.0,13.0,2,28,6,1,1,0
2021-03-01,97.0,15.0,8.0,13.0,1.0,3.0,87.0,12.0,1018.0,280.0,7.0,93.0,13.0,12.0,23.0,12.0,3,1,0,2,0,0
2021-03-02,90.0,12.0,6.0,8.0,11.0,2.0,67.0,14.0,1028.0,37.0,10.0,46.0,8.0,6.0,26.0,6.0,3,2,1,2,0,0
2021-03-03,114.0,13.0,6.0,9.0,6.0,2.0,59.0,10.0,1026.0,138.0,10.0,71.0,9.0,8.0,16.0,8.0,3,3,2,2,0,0
2021-03-04,102.0,17.0,9.0,12.0,11.0,3.0,64.0,6.0,1021.0,220.0,10.0,39.0,12.0,12.0,10.0,12.0,3,4,3,2,0,0
2021-03-05,73.0,15.0,7.0,11.0,5.0,3.0,78.0,9.0,1020.0,77.0,8.0,62.0,11.0,10.0,15.0,10.0,3,5,4,2,0,0
2021-03-06,67.0,11.0,8.0,10.0,1.0,2.0,87.0,15.0,1024.0,41.0,8.0,98.0,10.0,8.0,25.0,8.0,3,6,5,2,1,0
2021-03-07,132.0,9.0,6.0,8.0,1.0,2.0,85.0,8.0,1027.0,164.0,8.0,100.0,8.0,6.0,19.0,6.0,3,7,6,2,1,0
2021-03-08,116.0,13.0,6.0,10.0,1.0,2.0,81.0,8.0,1026.0,112.0,10.0,95.0,10.0,9.0,13.0,9.0,3,8,0,2,0,0
2021-03-09,80.0,14.0,9.0,11.0,1.0,3.0,81.0,8.0,1026.0,59.0,8.0,93.0,11.0,10.0,12.0,10.0,3,9,1,2,0,0
2021-03-10,86.0,15.0,9.0,11.0,12.0,4.0,74.0,11.0,1027.0,73.0,10.0,32.0,11.0,10.0,19.0,10.0,3,10,2,2,0,0
2021-03-11,82.0,14.0,10.0,12.0,1.0,3.0,82.0,4.0,1023.0,143.0,8.0,95.0,12.0,12.0,13.0,12.0,3,11,3,2,0,0
2021-03-12,72.0,15.0,10.0,13.0,7.0,3.0,76.0,10.0,1025.0,202.0,10.0,66.0,13.0,12.0,20.0,12.0,3,12,4,2,0,0
2021-03-13,74.0,16.0,9.0,12.0,12.0,3.0,68.0,9.0,1023.0,74.0,10.0,43.0,12.0,12.0,14.0,12.0,3,13,5,2,1,0
2021-03-14,112.0,19.0,9.0,13.0,12.0,4.0,70.0,6.0,1020.0,111.0,10.0,22.0,13.0,13.0,11.0,13.0,3,14,6,2,1,0
2021-03-15,102.0,26.0,10.0,18.0,11.0,4.0,73.0,9.0,1014.0,152.0,10.0,37.0,19.0,18.0,16.0,18.0,3,15,0,2,0,0
2021-03-16,101.0,18.0,11.0,15.0,1.0,3.0,92.0,10.0,1016.0,48.0,7.0,99.0,15.0,14.0,19.0,14.0,3,16,1,2,0,0
2021-03-17,101.0,11.0,8.0,10.0,1.0,2.0,85.0,11.0,1018.0,56.0,7.0,100.0,10.0,8.0,18.0,8.0,3,17,2,2,0,0
2021-03-18,87.0,14.0,9.0,11.0,1.0,3.0,81.0,9.0,1018.0,65.0,8.0,99.0,11.0,10.0,14.0,10.0,3,18,3,2,0,0
2021-03-19,71.0,14.0,12.0,12.0,1.0,3.0,90.0,8.0,1016.0,57.0,7.0,100.0,12.0,12.0,12.0,12.0,3,19,4,2,0,0
2021-03-20,72.0,13.0,10.0,12.0,1.0,3.0,88.0,10.0,1016.0,162.0,6.0,100.0,12.0,11.0,21.0,11.0,3,20,5,2,1,0
2021-03-21,90.0,15.0,9.0,12.0,10.0,3.0,65.0,11.0,1025.0,335.0,9.0,63.0,12.0,11.0,21.0,11.0,3,21,6,2,1,0
2021-03-22,100.0,16.0,6.0,11.0,12.0,4.0,40.0,8.0,1029.0,242.0,10.0,6.0,11.0,10.0,13.0,10.0,3,22,0,2,0,0
2021-03-23,123.0,18.0,8.0,13.0,12.0,3.0,49.0,7.0,1024.0,168.0,10.0,29.0,13.0,13.0,15.0,13.0,3,23,1,2,0,0
2021-03-24,101.0,19.0,11.0,14.0,13.0,3.0,68.0,7.0,1019.0,140.0,8.0,62.0,14.0,14.0,11.0,14.0,3,24,2,2,0,0
2021-03-25,98.0,20.0,9.0,15.0,13.0,4.0,68.0,9.0,1022.0,69.0,10.0,4.0,15.0,15.0,14.0,15.0,3,25,3,2,0,0
2021-03-26,87.0,24.0,10.0,17.0,13.0,5.0,69.0,8.0,1017.0,152.0,10.0,8.0,18.0,17.0,18.0,17.0,3,26,4,2,0,0
2021-03-27,86.0,25.0,16.0,19.0,9.0,4.0,74.0,9.0,1010.0,152.0,9.0,66.0,20.0,19.0,19.0,19.0,3,27,5,2,1,0
2021-03-28,112.0,26.0,15.0,20.0,11.0,4.0,72.0,5.0,1009.0,183.0,9.0,53.0,21.0,20.0,9.0,20.0,3,28,6,2,1,0
2021-03-29,109.0,26.0,16.0,21.0,12.0,5.0,77.0,6.0,1006.0,118.0,10.0,36.0,22.0,21.0,13.0,21.0,3,29,0,2,0,0
2021-03-30,122.0,18.0,13.0,16.0,1.0,4.0,92.0,10.0,1009.0,170.0,6.0,93.0,16.0,16.0,22.0,16.0,3,30,1,2,0,0
2021-03-31,118.0,20.0,13.0,16.0,1.0,4.0,89.0,7.0,1009.0,68.0,7.0,100.0,16.0,16.0,17.0,16.0,3,31,2,2,0,0
2021-04-01,104.0,20.0,17.0,18.0,1.0,4.0,97.0,4.0,1010.0,141.0,6.0,97.0,18.0,18.0,13.0,18.0,4,1,3,2,0,0
2021-04-02,81.0,22.0,16.0,19.0,1.0,4.0,92.0,5.0,1013.0,50.0,5.0,98.0,19.0,19.0,11.0,19.0,4,2,4,2,0,0
2021-04-03,74.0,18.0,13.0,16.0,1.0,4.0,90.0,10.0,1017.0,160.0,6.0,100.0,16.0,16.0,20.0,16.0,4,3,5,2,1,0
2021-04-04,93.0,15.0,11.0,13.0,9.0,3.0,66.0,14.0,1022.0,324.0,7.0,55.0,13.0,12.0,25.0,12.0,4,4,6,2,1,1
2021-04-05,93.0,16.0,8.0,12.0,10.0,3.0,57.0,5.0,1024.0,233.0,10.0,45.0,12.0,12.0,13.0,12.0,4,5,0,2,0,1
2021-04-06,82.0,19.0,12.0,14.0,10.0,3.0,58.0,7.0,1022.0,74.0,10.0,69.0,14.0,14.0,13.0,14.0,4,6,1,2,0,0
2021-04-07,107.0,16.0,10.0,13.0,8.0,3.0,70.0,9.0,1021.0,72.0,9.0,67.0,13.0,13.0,17.0,13.0,4,7,2,2,0,0
2021-04-08,104.0,12.0,9.0,11.0,3.0,3.0,82.0,6.0,1022.0,159.0,10.0,78.0,11.0,11.0,13.0,11.0,4,8,3,2,0,0
2021-04-09,62.0,17.0,9.0,13.0,13.0,4.0,63.0,9.0,1025.0,63.0,10.0,8.0,13.0,12.0,17.0,12.0,4,9,4,2,0,0
2021-04-10,83.0,18.0,8.0,13.0,13.0,4.0,71.0,13.0,1026.0,109.0,10.0,28.0,13.0,13.0,22.0,13.0,4,10,5,2,1,0
2021-04-11,71.0,16.0,13.0,14.0,1.0,3.0,91.0,5.0,1023.0,143.0,8.0,92.0,14.0,14.0,10.0,14.0,4,11,6,2,1,0
2021-04-12,96.0,19.0,15.0,16.0,1.0,4.0,94.0,4.0,1017.0,172.0,6.0,100.0,16.0,16.0,13.0,16.0,4,12,0,2,0,0
2021-04-13,113.0,20.0,14.0,17.0,1.0,4.0,86.0,8.0,1019.0,185.0,8.0,90.0,17.0,17.0,18.0,17.0,4,13,1,2,0,0
2021-04-14,93.0,14.0,12.0,13.0,5.0,3.0,81.0,10.0,1022.0,80.0,10.0,78.0,13.0,12.0,22.0,12.0,4,14,2,2,0,0
2021-04-15,96.0,17.0,10.0,14.0,1.0,3.0,82.0,6.0,1017.0,162.0,9.0,86.0,14.0,14.0,13.0,14.0,4,15,3,2,0,0
2021-04-16,59.0,23.0,12.0,17.0,13.0,4.0,67.0,8.0,1017.0,220.0,9.0,37.0,18.0,17.0,13.0,17.0,4,16,4,2,0,0
2021-04-17,53.0,22.0,14.0,17.0,9.0,4.0,63.0,11.0,1022.0,254.0,9.0,43.0,17.0,17.0,19.0,17.0,4,17,5,2,1,0
2021-04-18,95.0,19.0,11.0,15.0,13.0,5.0,47.0,5.0,1022.0,99.0,10.0,22.0,15.0,15.0,14.0,15.0,4,18,6,2,1,0
2021-04-19,103.0,23.0,12.0,17.0,13.0,5.0,55.0,7.0,1018.0,133.0,10.0,2.0,18.0,17.0,13.0,17.0,4,19,0,2,0,0
2021-04-20,132.0,23.0,14.0,18.0,13.0,5.0,63.0,8.0,1017.0,77.0,10.0,16.0,19.0,18.0,18.0,18.0,4,20,1,2,0,0
2021-04-21,106.0,27.0,15.0,21.0,13.0,6.0,62.0,10.0,1014.0,142.0,10.0,22.0,22.0,21.0,21.0,21.0,4,21,2,2,0,0
2021-04-22,85.0,25.0,17.0,21.0,9.0,5.0,72.0,8.0,1011.0,142.0,10.0,49.0,22.0,21.0,15.0,21.0,4,22,3,2,0,0
2021-04-23,62.0,23.0,17.0,20.0,1.0,4.0,83.0,8.0,1013.0,35.0,8.0,92.0,21.0,20.0,15.0,20.0,4,23,4,2,0,0
2021-04-24,105.0,22.0,18.0,20.0,4.0,4.0,77.0,9.0,1015.0,51.0,10.0,83.0,20.0,20.0,16.0,20.0,4,24,5,2,1,0
2021-04-25,109.0,22.0,16.0,19.0,11.0,4.0,80.0,12.0,1018.0,59.0,10.0,75.0,19.0,19.0,18.0,19.0,4,25,6,2,1,0
2021-04-26,140.0,23.0,15.0,19.0,13.0,4.0,74.0,8.0,1018.0,94.0,10.0,61.0,20.0,19.0,14.0,19.0,4,26,0,2,0,0
2021-04-27,141.0,19.0,16.0,17.0,1.0,4.0,92.0,3.0,1017.0,104.0,6.0,95.0,17.0,17.0,7.0,17.0,4,27,1,2,0,0
2021-04-28,123.0,23.0,15.0,19.0,13.0,4.0,76.0,5.0,1017.0,183.0,8.0,59.0,20.0,19.0,11.0,19.0,4,28,2,2,0,0
2021-04-29,105.0,27.0,16.0,21.0,13.0,6.0,59.0,14.0,1010.0,225.0,10.0,16.0,22.0,21.0,27.0,21.0,4,29,3,2,0,0
2021-04-30,82.0,30.0,18.0,24.0,13.0,6.0,57.0,18.0,1006.0,222.0,10.0,3.0,25.0,24.0,35.0,25.0,4,30,4,2,0,0
2021-05-01,99.0,28.0,19.0,23.0,13.0,6.0,57.0,11.0,1011.0,177.0,10.0,17.0,23.0,23.0,20.0,23.0,5,1,5,2,1,1
2021-05-02,125.0,24.0,16.0,20.0,13.0,5.0,64.0,13.0,1017.0,121.0,10.0,11.0,20.0,20.0,28.0,20.0,5,2,6,2,1,0
2021-05-03,110.0,29.0,14.0,21.0,13.0,6.0,66.0,11.0,1013.0,152.0,10.0,23.0,22.0,21.0,25.0,21.0,5,3,0,2,0,1
2021-05-04,106.0,23.0,19.0,21.0,1.0,5.0,90.0,10.0,1010.0,232.0,7.0,87.0,22.0,21.0,26.0,21.0,5,4,1,2,0,1
2021-05-05,154.0,27.0,16.0,21.0,12.0,5.0,59.0,8.0,1017.0,127.0,10.0,36.0,21.0,21.0,16.0,21.0,5,5,2,2,0,1
2021-05-06,112.0,27.0,16.0,21.0,10.0,5.0,59.0,8.0,1015.0,190.0,10.0,67.0,21.0,21.0,16.0,21.0,5,6,3,2,0,0
2021-05-07,110.0,30.0,18.0,24.0,13.0,5.0,72.0,7.0,1012.0,221.0,9.0,31.0,24.0,24.0,15.0,24.0,5,7,4,2,0,0
2021-05-08,135.0,31.0,20.0,26.0,13.0,7.0,62.0,7.0,1008.0,217.0,10.0,23.0,27.0,26.0,16.0,27.0,5,8,5,2,1,0
2021-05-09,87.0,33.0,21.0,27.0,13.0,7.0,60.0,7.0,1007.0,156.0,10.0,2.0,29.0,27.0,15.0,29.0,5,9,6,2,1,0
2021-05-10,72.0,35.0,21.0,28.0,12.0,6.0,59.0,8.0,1004.0,177.0,10.0,29.0,31.0,28.0,15.0,31.0,5,10,0,2,0,0
2021-05-11,72.0,24.0,22.0,23.0,6.0,5.0,90.0,6.0,1006.0,174.0,9.0,80.0,25.0,23.0,16.0,25.0,5,11,1,2,0,0
2021-05-12,114.0,28.0,22.0,24.0,2.0,5.0,85.0,7.0,1006.0,201.0,7.0,88.0,26.0,24.0,15.0,26.0,5,12,2,2,0,0
2021-05-13,144.0,26.0,21.0,23.0,8.0,5.0,89.0,6.0,1007.0,72.0,9.0,71.0,25.0,23.0,16.0,25.0,5,13,3,2,0,0
2021-05-14,135.0,30.0,21.0,25.0,4.0,6.0,95.0,6.0,1007.0,155.0,6.0,83.0,29.0,25.0,16.0,29.0,5,14,4,2,0,0
2021-05-15,85.0,33.0,23.0,28.0,4.0,6.0,85.0,8.0,1004.0,115.0,8.0,66.0,33.0,28.0,18.0,33.0,5,15,5,2,1,0
2021-05-16,128.0,29.0,19.0,25.0,5.0,6.0,79.0,11.0,1004.0,242.0,9.0,68.0,28.0,25.0,24.0,28.0,5,16,6,2,1,0
2021-05-17,176.0,20.0,16.0,18.0,1.0,4.0,83.0,10.0,1013.0,327.0,9.0,99.0,18.0,18.0,17.0,18.0,5,17,0,2,0,0
2021-05-18,159.0,24.0,17.0,20.0,7.0,5.0,76.0,6.0,1013.0,145.0,9.0,73.0,21.0,20.0,10.0,20.0,5,18,1,2,0,0
2021-05-19,157.0,22.0,18.0,19.0,1.0,4.0,94.0,5.0,1009.0,119.0,6.0,100.0,20.0,19.0,14.0,19.0,5,19,2,2,0,0
2021-05-20,143.0,24.0,18.0,21.0,1.0,5.0,97.0,7.0,1006.0,223.0,5.0,100.0,21.0,21.0,17.0,21.0,5,20,3,2,0,0
2021-05-21,95.0,26.0,18.0,21.0,11.0,5.0,78.0,8.0,1010.0,74.0,9.0,51.0,22.0,21.0,14.0,21.0,5,21,4,2,0,0
2021-05-22,89.0,23.0,17.0,20.0,11.0,4.0,86.0,6.0,1010.0,158.0,10.0,65.0,20.0,20.0,16.0,20.0,5,22,5,2,1,0
2021-05-23,123.0,22.0,16.0,19.0,1.0,4.0,95.0,5.0,1009.0,189.0,6.0,96.0,19.0,19.0,16.0,19.0,5,23,6,2,1,0
2021-05-24,177.0,26.0,19.0,22.0,12.0,5.0,79.0,6.0,1013.0,278.0,8.0,57.0,23.0,22.0,14.0,22.0,5,24,0,2,0,0
2021-05-25,179.0,29.0,20.0,25.0,13.0,6.0,66.0,7.0,1012.0,193.0,10.0,48.0,26.0,25.0,12.0,26.0,5,25,1,2,0,0
2021-05-26,182.0,24.0,19.0,22.0,1.0,5.0,84.0,6.0,1006.0,139.0,9.0,90.0,24.0,22.0,23.0,22.0,5,26,2,2,0,0
2021-05-27,145.0,29.0,19.0,24.0,13.0,5.0,75.0,7.0,1006.0,217.0,8.0,46.0,26.0,24.0,11.0,26.0,5,27,3,2,0,0
2021-05-28,119.0,29.0,23.0,26.0,14.0,7.0,69.0,8.0,1007.0,245.0,10.0,24.0,27.0,26.0,18.0,27.0,5,28,4,2,0,0
